website,date,year,month,device,channel_group,active_users,new_users,sessions,sessions_per_user,screen_page_views,engaged_sessions,user_engagement_duration,average_session_duration,engagement_rate,new_users_ratio,new_users_ratio
WEB_02,01/05/2023,2023,5,desktop,Referral,55,36,201,3.654545455,360,152,120455,389.8873089,0.756218905,0.654545455,0.654545455
WEB_02,01/05/2023,2023,5,tablet,Direct,13,13,13,1,0,8,3359,383.3093613,0.615384615,1,1
WEB_02,01/05/2023,2023,5,desktop,Organic Social,11,8,21,1.909090909,8,6,898,304.1091135,0.285714286,0.727272727,0.727272727
WEB_02,01/05/2023,2023,5,desktop,Unassigned,10,10,10,1,0,5,1401,379.9159817,0.5,1,1
WEB_02,01/05/2023,2023,5,mobile,Referral,10,10,10,1,0,6,3658,447.0703871,0.6,1,1
WEB_02,01/05/2023,2023,5,tablet,Referral,6,2,27,4.5,30,23,10186,362.3134093,0.851851852,0.333333333,0.333333333
WEB_02,01/05/2023,2023,5,mobile,Organic Social,4,4,4,1,0,2,54,559.40909,0.5,1,1
WEB_02,01/05/2023,2023,5,mobile,Unassigned,2,2,2,1,0,1,598,299.2893902,0.5,1,1
WEB_02,01/06/2023,2023,6,desktop,Organic Search,1588,1526,1811,1.140428212,30,1360,833789,291.669434,0.750966317,0.960957179,0.960957179
WEB_02,01/06/2023,2023,6,mobile,Organic Search,1530,1509,1727,1.12875817,42,1136,664442,648.344525,0.657788072,0.98627451,0.98627451
WEB_02,01/06/2023,2023,6,desktop,Direct,431,422,469,1.088167053,38,220,132518,406.6154907,0.469083156,0.979118329,0.979118329
WEB_02,01/06/2023,2023,6,mobile,Direct,116,114,156,1.344827586,6,89,38298,443.5453233,0.570512821,0.982758621,0.982758621
WEB_02,01/06/2023,2023,6,tablet,Organic Search,87,84,95,1.091954023,4,82,65389,521.5044042,0.863157895,0.965517241,0.965517241
WEB_02,01/06/2023,2023,6,desktop,Referral,78,55,192,2.461538462,374,141,126766,367.2242013,0.734375,0.705128205,0.705128205
WEB_02,01/06/2023,2023,6,mobile,Referral,19,13,23,1.210526316,0,11,6909,426.3409139,0.47826087,0.684210526,0.684210526
WEB_02,01/06/2023,2023,6,desktop,Organic Social,11,10,15,1.363636364,0,8,2625,330.9854783,0.533333333,0.909090909,0.909090909
WEB_02,01/06/2023,2023,6,tablet,Direct,6,6,8,1.333333333,0,4,775,316.4907385,0.5,1,1
WEB_02,01/06/2023,2023,6,desktop,Unassigned,4,4,4,1,0,2,2598,366.3306775,0.5,1,1
WEB_02,01/06/2023,2023,6,tablet,Referral,4,4,13,3.25,0,13,11846,421.0320334,1,1,1
WEB_02,01/06/2023,2023,6,mobile,Organic Social,2,2,2,1,0,1,204,534.2244034,0.5,1,1
WEB_02,01/06/2023,2023,6,tablet,Organic Social,2,2,2,1,0,1,204,370.2546119,0.5,1,1
WEB_02,01/07/2023,2023,7,mobile,Organic Search,1417,1385,1547,1.091743119,28,1072,677294,303.6632835,0.692954105,0.977417078,0.977417078
WEB_02,01/07/2023,2023,7,desktop,Organic Search,1307,1237,1520,1.16296863,20,1087,743390,324.7110616,0.715131579,0.946442234,0.946442234
WEB_02,01/07/2023,2023,7,desktop,Direct,490,481,521,1.063265306,18,200,108637,336.645917,0.383877159,0.981632653,0.981632653
WEB_02,01/07/2023,2023,7,mobile,Direct,114,114,124,1.087719298,2,67,28342,384.0867131,0.540322581,1,1
WEB_02,01/07/2023,2023,7,desktop,Referral,76,67,181,2.381578947,244,137,73807,332.8517913,0.756906077,0.881578947,0.881578947
WEB_02,01/07/2023,2023,7,tablet,Organic Search,68,65,72,1.058823529,0,48,38542,479.9930851,0.666666667,0.955882353,0.955882353
WEB_02,01/07/2023,2023,7,mobile,Referral,40,40,46,1.15,0,29,10962,502.1909875,0.630434783,1,1
WEB_02,01/07/2023,2023,7,desktop,Unassigned,8,8,8,1,0,4,1455,426.9545722,0.5,1,1
WEB_02,01/07/2023,2023,7,tablet,Referral,6,4,13,2.166666667,0,10,4937,409.8124338,0.769230769,0.666666667,0.666666667
WEB_02,01/07/2023,2023,7,desktop,Organic Social,4,2,8,2,0,4,109,311.7152319,0.5,0.5,0.5
WEB_02,01/07/2023,2023,7,mobile,Organic Social,4,4,4,1,0,2,408,3135.955175,0.5,1,1
WEB_02,01/07/2023,2023,7,mobile,Unassigned,4,4,6,1.5,0,3,762,477.7057662,0.5,1,1
WEB_02,01/07/2023,2023,7,tablet,Direct,4,4,11,2.75,0,10,1754,330.5271208,0.909090909,1,1
WEB_02,01/08/2023,2023,8,mobile,Organic Search,1512,1478,1672,1.105820106,14,1108,696524,317.2225302,0.662679426,0.977513228,0.977513228
WEB_02,01/08/2023,2023,8,desktop,Organic Search,1440,1376,1632,1.133333333,58,1144,642695,295.0606133,0.700980392,0.955555556,0.955555556
WEB_02,01/08/2023,2023,8,desktop,Direct,277,270,329,1.187725632,54,158,120387,359.0774376,0.480243161,0.974729242,0.974729242
WEB_02,01/08/2023,2023,8,mobile,Direct,150,150,167,1.113333333,8,93,39794,392.1632982,0.556886228,1,1
WEB_02,01/08/2023,2023,8,tablet,Organic Search,87,76,97,1.114942529,2,76,68830,320.0089642,0.783505155,0.873563218,0.873563218
WEB_02,01/08/2023,2023,8,desktop,Referral,70,46,194,2.771428571,666,152,98858,507.2158671,0.783505155,0.657142857,0.657142857
WEB_02,01/08/2023,2023,8,mobile,Organic Social,34,34,34,1,0,2,299,524.9237208,0.058823529,1,1
WEB_02,01/08/2023,2023,8,mobile,Referral,21,19,29,1.380952381,0,17,12961,391.6472795,0.586206897,0.904761905,0.904761905
WEB_02,01/08/2023,2023,8,tablet,Direct,11,11,15,1.363636364,2,13,4950,378.4596241,0.866666667,1,1
WEB_02,01/08/2023,2023,8,desktop,Organic Social,10,10,19,1.9,0,8,6610,327.9942671,0.421052632,1,1
WEB_02,01/08/2023,2023,8,desktop,Unassigned,8,8,8,1,0,4,435,293.6882162,0.5,1,1
WEB_02,01/08/2023,2023,8,mobile,Unassigned,4,4,4,1,0,2,721,388.2159555,0.5,1,1
WEB_02,01/08/2023,2023,8,tablet,Referral,2,2,10,5,2,6,5018,8630.472579,0.6,1,1
WEB_02,01/09/2023,2023,9,desktop,Organic Search,1615,1541,1919,1.188235294,24,1307,792173,327.767431,0.681083898,0.954179567,0.954179567
WEB_02,01/09/2023,2023,9,mobile,Organic Search,1581,1549,1737,1.098671727,8,1182,726172,373.3834053,0.680483592,0.979759646,0.979759646
WEB_02,01/09/2023,2023,9,desktop,Direct,258,243,300,1.162790698,96,160,155842,388.8083974,0.533333333,0.941860465,0.941860465
WEB_02,01/09/2023,2023,9,mobile,Direct,143,135,169,1.181818182,2,78,28628,368.9131529,0.461538462,0.944055944,0.944055944
WEB_02,01/09/2023,2023,9,tablet,Organic Search,65,59,72,1.107692308,0,51,45805,490.9923491,0.708333333,0.907692308,0.907692308
WEB_02,01/09/2023,2023,9,desktop,Referral,61,48,196,3.213114754,442,148,109942,495.3975729,0.755102041,0.786885246,0.786885246
WEB_02,01/09/2023,2023,9,mobile,Referral,23,15,27,1.173913043,2,23,14680,372.9648362,0.851851852,0.652173913,0.652173913
WEB_02,01/09/2023,2023,9,mobile,Organic Social,8,8,8,1,0,4,816,409.538805,0.5,1,1
WEB_02,01/09/2023,2023,9,tablet,Direct,8,6,11,1.375,42,10,7412,358.263522,0.909090909,0.75,0.75
WEB_02,01/09/2023,2023,9,desktop,Unassigned,6,6,6,1,40,3,3196,393.1216771,0.5,1,1
WEB_02,01/09/2023,2023,9,desktop,Organic Social,4,4,10,2.5,0,5,408,391.8691627,0.5,1,1
WEB_02,01/09/2023,2023,9,mobile,Unassigned,4,4,4,1,0,2,231,625.53522,0.5,1,1
WEB_02,01/09/2023,2023,9,tablet,Referral,4,2,10,2.5,0,6,4570,438.6109411,0.6,0.5,0.5
WEB_02,01/10/2023,2023,10,desktop,Organic Search,1777,1691,1984,1.116488464,80,1421,820026,493.414454,0.716229839,0.951603827,0.951603827
WEB_02,01/10/2023,2023,10,mobile,Organic Search,1623,1587,1797,1.107208872,34,1241,817006,396.6425671,0.690595437,0.977818854,0.977818854
WEB_02,01/10/2023,2023,10,desktop,Direct,300,279,350,1.166666667,4,207,152130,280.97267,0.591428571,0.93,0.93
WEB_02,01/10/2023,2023,10,mobile,Direct,133,129,162,1.218045113,4,78,33293,310.399174,0.481481481,0.969924812,0.969924812
WEB_02,01/10/2023,2023,10,tablet,Organic Search,93,91,101,1.086021505,2,68,49273,306.343519,0.673267327,0.978494624,0.978494624
WEB_02,01/10/2023,2023,10,desktop,Referral,65,44,255,3.923076923,600,177,134110,386.7563085,0.694117647,0.676923077,0.676923077
WEB_02,01/10/2023,2023,10,mobile,Organic Social,27,27,29,1.074074074,8,8,4964,470.9373961,0.275862069,1,1
WEB_02,01/10/2023,2023,10,tablet,Direct,13,13,13,1,0,6,4937,373.7510168,0.461538462,1,1
WEB_02,01/10/2023,2023,10,desktop,Organic Social,11,10,11,1,2,6,5970,477.0802679,0.545454545,0.909090909,0.909090909
WEB_02,01/10/2023,2023,10,desktop,Unassigned,6,6,6,1,0,3,5073,410.4912778,0.5,1,1
WEB_02,01/10/2023,2023,10,mobile,Unassigned,4,4,4,1,0,2,82,381.8115877,0.5,1,1
WEB_02,01/10/2023,2023,10,tablet,Organic Social,4,4,4,1,2,2,408,370.6414933,0.5,1,1
WEB_02,01/10/2023,2023,10,mobile,Referral,2,2,2,1,0,1,204,657.9315084,0.5,1,1
WEB_02,01/10/2023,2023,10,tablet,Referral,2,2,13,6.5,0,11,10962,2457.881275,0.846153846,1,1
WEB_02,01/10/2023,2023,10,tablet,Unassigned,2,2,2,1,0,1,204,459.1724887,0.5,1,1
WEB_02,01/11/2023,2023,11,desktop,Organic Search,1780,1712,2054,1.153932584,24,1461,871597,280.5010374,0.711295034,0.961797753,0.961797753
WEB_02,01/11/2023,2023,11,mobile,Organic Search,1505,1473,1615,1.073089701,28,1123,714734,506.1431749,0.695356037,0.978737542,0.978737542
WEB_02,01/11/2023,2023,11,desktop,Direct,422,407,504,1.194312796,144,222,165498,508.8290072,0.44047619,0.964454976,0.964454976
WEB_02,01/11/2023,2023,11,mobile,Direct,106,101,124,1.169811321,6,65,21393,467.3162948,0.524193548,0.952830189,0.952830189
WEB_02,01/11/2023,2023,11,mobile,Organic Social,91,89,99,1.087912088,0,19,13926,751.4516264,0.191919192,0.978021978,0.978021978
WEB_02,01/11/2023,2023,11,desktop,Referral,74,53,247,3.337837838,628,182,135062,395.9997383,0.736842105,0.716216216,0.716216216
WEB_02,01/11/2023,2023,11,tablet,Organic Search,61,53,63,1.032786885,0,51,32463,495.4243037,0.80952381,0.868852459,0.868852459
WEB_02,01/11/2023,2023,11,desktop,Organic Social,19,19,21,1.105263158,0,15,11070,347.5087448,0.714285714,1,1
WEB_02,01/11/2023,2023,11,mobile,Referral,8,6,10,1.25,0,6,1306,552.3380976,0.6,0.75,0.75
WEB_02,01/11/2023,2023,11,desktop,Unassigned,6,6,6,1,0,3,299,374.8242148,0.5,1,1
WEB_02,01/11/2023,2023,11,tablet,Referral,6,4,15,2.5,0,13,8575,397.8450544,0.866666667,0.666666667,0.666666667
WEB_02,01/11/2023,2023,11,mobile,Unassigned,4,4,4,1,0,2,95,412.9357844,0.5,1,1
WEB_02,01/11/2023,2023,11,tablet,Direct,4,4,4,1,0,2,163,430.7197308,0.5,1,1
WEB_02,01/11/2023,2023,11,tablet,Organic Social,2,2,2,1,0,1,204,300.7302427,0.5,1,1
WEB_02,01/12/2023,2023,12,mobile,Organic Search,2258,2208,2447,1.083702391,16,1723,1038652,2442.487082,0.704127503,0.97785651,0.977681339
WEB_02,01/12/2023,2023,12,desktop,Organic Search,2216,2125,2444,1.102888087,40,1747,1083186,309.1331942,0.714811784,0.958935018,0.958938724
WEB_02,01/12/2023,2023,12,desktop,Direct,745,729,792,1.063087248,12,269,126882,300.4090293,0.339646465,0.97852349,0.979323308
WEB_02,01/12/2023,2023,12,mobile,Direct,734,650,798,1.08719346,2,231,90079,360.7670432,0.289473684,0.885558583,0.885496183
WEB_02,01/12/2023,2023,12,mobile,Unassigned,248,248,251,1.012096774,0,126,3560,291.637255,0.501992032,1,1
WEB_02,01/12/2023,2023,12,tablet,Organic Search,88,85,94,1.068181818,0,67,53332,501.440904,0.712765957,0.965909091,0.968253968
WEB_02,01/12/2023,2023,12,desktop,Referral,77,50,183,2.376623377,340,118,94895,445.793116,0.644808743,0.649350649,0.654545455
WEB_02,01/12/2023,2023,12,mobile,Referral,11,11,14,1.272727273,0,14,2685,450.7262889,1,1,1
WEB_02,01/12/2023,2023,12,mobile,Organic Social,8,8,8,1,0,6,857,352.7827505,0.75,1,1
WEB_02,01/12/2023,2023,12,tablet,Direct,8,8,8,1,0,3,799,551.8039661,0.375,1,1
WEB_02,01/12/2023,2023,12,desktop,Unassigned,3,3,3,1,0,1,20,410.167483,0.333333333,1,1
WEB_02,01/12/2023,2023,12,tablet,Referral,3,3,11,3.666666667,0,8,3979,393.3638984,0.727272727,1,1
WEB_11,01/01/2023,2023,1,desktop,Organic Search,3884,3487,5164,1.329557158,8942,3652,2434604,395.8107545,0.707203718,0.897785788,0.897785788
WEB_11,01/01/2023,2023,1,mobile,Organic Search,3496,3344,4556,1.303203661,5838,2421,1264582,1539.249203,0.531387182,0.956521739,0.956521739
WEB_11,01/01/2023,2023,1,desktop,Direct,1170,1079,1816,1.552136752,3056,1094,478258,440.0938305,0.602422907,0.922222222,0.922222222
WEB_11,01/01/2023,2023,1,desktop,Referral,393,224,1336,3.399491094,3726,1056,785482,4413.450832,0.790419162,0.569974555,0.569974555
WEB_11,01/01/2023,2023,1,mobile,Direct,293,272,595,2.030716724,932,308,171578,416.2821124,0.517647059,0.928327645,0.928327645
WEB_11,01/01/2023,2023,1,tablet,Organic Search,146,135,158,1.082191781,214,103,70312,1276.033026,0.651898734,0.924657534,0.924657534
WEB_11,01/01/2023,2023,1,mobile,Referral,82,55,306,3.731707317,726,270,98858,314.9740223,0.882352941,0.670731707,0.670731707
WEB_11,01/01/2023,2023,1,mobile,Organic Social,27,27,32,1.185185185,36,6,136,291.946554,0.1875,1,1
WEB_11,01/01/2023,2023,1,tablet,Direct,19,13,68,3.578947368,108,42,26901,283.304726,0.617647059,0.684210526,0.684210526
WEB_11,01/01/2023,2023,1,mobile,Unassigned,13,13,15,1.153846154,18,8,1850,401.3058323,0.533333333,1,1
WEB_11,01/01/2023,2023,1,tablet,Referral,11,6,25,2.272727273,134,19,14375,342.2664845,0.76,0.545454545,0.545454545
WEB_11,01/01/2023,2023,1,desktop,Organic Social,6,4,8,1.333333333,6,4,626,475.7631534,0.5,0.666666667,0.666666667
WEB_11,01/01/2023,2023,1,desktop,Unassigned,4,4,4,1,2,2,258,496.7204087,0.5,1,1
WEB_11,01/02/2023,2023,2,desktop,Organic Search,3116,2687,4357,1.398267009,7392,2964,2213006,367.5236484,0.680284599,0.862323492,0.862323492
WEB_11,01/02/2023,2023,2,mobile,Organic Search,3093,2922,4096,1.324280634,5354,2219,1224571,403.5452984,0.541748047,0.94471387,0.94471387
WEB_11,01/02/2023,2023,2,desktop,Direct,1058,961,1744,1.648393195,3314,1066,537377,627.833819,0.611238532,0.90831758,0.90831758
WEB_11,01/02/2023,2023,2,desktop,Referral,350,194,937,2.677142857,2518,777,685685,328.2267415,0.829242263,0.554285714,0.554285714
WEB_11,01/02/2023,2023,2,mobile,Direct,283,266,471,1.664310954,798,258,138924,306.4396444,0.547770701,0.939929329,0.939929329
WEB_11,01/02/2023,2023,2,tablet,Organic Search,110,99,122,1.109090909,184,65,42024,305.6772294,0.532786885,0.9,0.9
WEB_11,01/02/2023,2023,2,mobile,Referral,89,61,243,2.730337079,632,200,131294,307.3354069,0.823045267,0.685393258,0.685393258
WEB_11,01/02/2023,2023,2,mobile,Organic Social,61,61,63,1.032786885,92,21,1591,283.6474866,0.333333333,1,1
WEB_11,01/02/2023,2023,2,tablet,Direct,19,13,59,3.105263158,96,40,20264,593.2267325,0.677966102,0.684210526,0.684210526
WEB_11,01/02/2023,2023,2,mobile,Unassigned,17,17,17,1,28,9,4991,284.436796,0.529411765,1,1
WEB_11,01/02/2023,2023,2,desktop,Organic Social,11,11,11,1,12,10,5535,370.7324396,0.909090909,1,1
WEB_11,01/02/2023,2023,2,desktop,Unassigned,10,10,11,1.1,32,6,6134,466.8948073,0.545454545,1,1
WEB_11,01/02/2023,2023,2,tablet,Referral,6,2,23,3.833333333,102,19,12920,407.1743391,0.826086957,0.333333333,0.333333333
WEB_11,01/03/2023,2023,3,mobile,Organic Search,4262,4066,5255,1.232989207,1252,2816,1327061,371.4671238,0.535870599,0.954012201,0.954012201
WEB_11,01/03/2023,2023,3,desktop,Organic Search,4112,3682,5979,1.454036965,2448,3994,2456663,380.9704155,0.668004683,0.895428016,0.895428016
WEB_11,01/03/2023,2023,3,desktop,Direct,1055,971,1752,1.660663507,1136,956,530808,332.2366289,0.5456621,0.920379147,0.920379147
WEB_11,01/03/2023,2023,3,desktop,Referral,359,184,1079,3.005571031,864,901,883293,502.0954746,0.835032437,0.512534819,0.512534819
WEB_11,01/03/2023,2023,3,mobile,Direct,268,238,542,2.02238806,202,317,200138,412.9902848,0.584870849,0.888059701,0.888059701
WEB_11,01/03/2023,2023,3,tablet,Organic Search,158,144,184,1.164556962,78,97,63077,284.9781595,0.527173913,0.911392405,0.911392405
WEB_11,01/03/2023,2023,3,mobile,Referral,89,61,306,3.438202247,178,234,130492,311.3414144,0.764705882,0.685393258,0.685393258
WEB_11,01/03/2023,2023,3,mobile,Organic Social,30,30,32,1.066666667,6,6,340,452.3208967,0.1875,1,1
WEB_11,01/03/2023,2023,3,tablet,Direct,23,17,59,2.565217391,20,36,28356,331.8379759,0.610169492,0.739130435,0.739130435
WEB_11,01/03/2023,2023,3,desktop,Unassigned,21,21,21,1,4,11,6256,288.2374585,0.523809524,1,1
WEB_11,01/03/2023,2023,3,mobile,Unassigned,10,10,11,1.1,4,6,7290,379.9395459,0.545454545,1,1
WEB_11,01/03/2023,2023,3,tablet,Referral,10,4,67,6.7,72,49,31538,467.9985686,0.731343284,0.4,0.4
WEB_11,01/03/2023,2023,3,desktop,Organic Social,4,4,6,1.5,0,3,408,783.9622524,0.5,1,1
WEB_11,01/04/2023,2023,4,desktop,Organic Search,3475,3015,4666,1.342733813,472,3107,1786496,356.4859008,0.66588084,0.867625899,0.867625899
WEB_11,01/04/2023,2023,4,mobile,Organic Search,3412,3211,3977,1.165592028,134,2128,1275789,386.8898366,0.535076691,0.94109027,0.94109027
WEB_11,01/04/2023,2023,4,desktop,Direct,923,815,1615,1.749729144,656,941,566222,349.4391765,0.582662539,0.882990249,0.882990249
WEB_11,01/04/2023,2023,4,mobile,Direct,314,277,815,2.595541401,30,467,205537,552.1012166,0.573006135,0.882165605,0.882165605
WEB_11,01/04/2023,2023,4,desktop,Referral,310,165,872,2.812903226,146,730,582583,443.0435487,0.837155963,0.532258065,0.532258065
WEB_11,01/04/2023,2023,4,tablet,Organic Search,158,143,179,1.132911392,4,95,71958,423.4947702,0.530726257,0.905063291,0.905063291
WEB_11,01/04/2023,2023,4,mobile,Referral,86,55,222,2.581395349,8,156,85231,356.177406,0.702702703,0.639534884,0.639534884
WEB_11,01/04/2023,2023,4,mobile,Organic Social,72,72,78,1.083333333,10,21,11900,708.3786323,0.269230769,1,1
WEB_11,01/04/2023,2023,4,desktop,Organic Social,23,21,44,1.913043478,0,21,6759,322.7550164,0.477272727,0.913043478,0.913043478
WEB_11,01/04/2023,2023,4,tablet,Direct,23,17,68,2.956521739,2,32,32178,314.2818168,0.470588235,0.739130435,0.739130435
WEB_11,01/04/2023,2023,4,tablet,Referral,21,15,97,4.619047619,2,70,51082,381.1367694,0.721649485,0.714285714,0.714285714
WEB_11,01/04/2023,2023,4,mobile,Unassigned,15,15,15,1,0,8,7249,480.9391118,0.533333333,1,1
WEB_11,01/04/2023,2023,4,desktop,Unassigned,10,10,10,1,22,5,7031,466.0357867,0.5,1,1
WEB_11,01/04/2023,2023,4,tablet,Organic Social,2,2,2,1,0,2,204,463.3322541,1,1,1
WEB_11,01/05/2023,2023,5,desktop,Organic Search,4180,3747,5474,1.309569378,216,3724,2172695,384.5962108,0.680306905,0.896411483,0.896411483
WEB_11,01/05/2023,2023,5,mobile,Organic Search,4108,3933,4837,1.177458617,72,2947,1705848,324.1617855,0.609261939,0.957400195,0.957400195
WEB_11,01/05/2023,2023,5,desktop,Direct,847,762,1708,2.016528926,868,977,545061,547.7774789,0.572014052,0.899645809,0.899645809
WEB_11,01/05/2023,2023,5,desktop,Referral,276,135,811,2.938405797,196,663,529761,427.3170495,0.817509248,0.489130435,0.489130435
WEB_11,01/05/2023,2023,5,mobile,Direct,236,211,787,3.334745763,44,454,230330,411.7441851,0.576874206,0.894067797,0.894067797
WEB_11,01/05/2023,2023,5,tablet,Organic Search,135,127,154,1.140740741,0,95,61894,420.9836804,0.616883117,0.940740741,0.940740741
WEB_11,01/05/2023,2023,5,mobile,Referral,67,44,220,3.28358209,22,146,76255,312.406203,0.663636364,0.656716418,0.656716418
WEB_11,01/05/2023,2023,5,mobile,Organic Social,19,19,19,1,0,10,4175,323.7739817,0.526315789,1,1
WEB_11,01/05/2023,2023,5,tablet,Referral,11,8,51,4.636363636,0,40,34653,343.0422406,0.784313725,0.727272727,0.727272727
WEB_11,01/05/2023,2023,5,desktop,Organic Social,10,4,10,1,4,6,6378,285.2409183,0.6,0.4,0.4
WEB_11,01/05/2023,2023,5,tablet,Direct,10,6,29,2.9,0,17,11043,327.0441287,0.586206897,0.6,0.6
WEB_11,01/05/2023,2023,5,mobile,Unassigned,6,6,8,1.333333333,0,4,2176,375.2831929,0.5,1,1
WEB_11,01/05/2023,2023,5,desktop,Unassigned,4,4,4,1,0,2,1374,524.3063863,0.5,1,1
WEB_11,01/05/2023,2023,5,mobile,Organic Video,2,2,2,1,0,1,14,391.5739985,0.5,1,1
WEB_11,01/06/2023,2023,6,mobile,Organic Search,3654,3469,4292,1.174603175,62,2780,1507506,385.0638011,0.647716682,0.949370553,0.949370553
WEB_11,01/06/2023,2023,6,desktop,Organic Search,3504,3156,4712,1.344748858,666,3262,2090198,371.5877122,0.692275042,0.900684932,0.900684932
WEB_11,01/06/2023,2023,6,desktop,Direct,798,720,1290,1.616541353,606,747,426156,305.9423858,0.579069767,0.902255639,0.902255639
WEB_11,01/06/2023,2023,6,desktop,Referral,323,181,870,2.693498452,108,709,607430,520.5791015,0.814942529,0.560371517,0.560371517
WEB_11,01/06/2023,2023,6,mobile,Direct,258,238,836,3.240310078,42,483,231526,555.5845238,0.577751196,0.92248062,0.92248062
WEB_11,01/06/2023,2023,6,tablet,Organic Search,146,139,165,1.130136986,0,129,102857,375.5366913,0.781818182,0.952054795,0.952054795
WEB_11,01/06/2023,2023,6,mobile,Referral,87,55,262,3.011494253,36,186,137183,339.703123,0.709923664,0.632183908,0.632183908
WEB_11,01/06/2023,2023,6,mobile,Organic Social,46,46,48,1.043478261,0,4,435,475.0576344,0.083333333,1,1
WEB_11,01/06/2023,2023,6,tablet,Referral,15,10,93,6.2,8,55,36067,389.9215338,0.591397849,0.666666667,0.666666667
WEB_11,01/06/2023,2023,6,tablet,Direct,11,10,19,1.727272727,0,8,1768,285.7969895,0.421052632,0.909090909,0.909090909
WEB_11,01/06/2023,2023,6,desktop,Organic Social,8,4,15,1.875,8,13,2271,380.9742136,0.866666667,0.5,0.5
WEB_11,01/06/2023,2023,6,desktop,Unassigned,8,8,10,1.25,0,5,4774,453.598537,0.5,1,1
WEB_11,01/06/2023,2023,6,mobile,Unassigned,2,2,2,1,0,1,1163,370.2421804,0.5,1,1
WEB_11,01/06/2023,2023,6,tablet,Organic Social,2,2,2,1,0,2,517,396.2741179,1,1,1
WEB_11,01/07/2023,2023,7,mobile,Organic Search,3471,3300,4159,1.198213771,96,2829,1652386,506.0325502,0.680211589,0.950734659,0.950734659
WEB_11,01/07/2023,2023,7,desktop,Organic Search,2903,2580,3868,1.332414743,958,2835,1800558,385.4831702,0.732936918,0.888735791,0.888735791
WEB_11,01/07/2023,2023,7,desktop,Referral,863,739,1309,1.516801854,98,1089,1247052,533.1045673,0.831932773,0.85631518,0.85631518
WEB_11,01/07/2023,2023,7,desktop,Direct,701,640,1068,1.523537803,100,545,255748,563.8344029,0.510299625,0.912981455,0.912981455
WEB_11,01/07/2023,2023,7,mobile,Referral,401,357,648,1.6159601,60,460,555628,306.3763721,0.709876543,0.890274314,0.890274314
WEB_11,01/07/2023,2023,7,mobile,Direct,224,207,714,3.1875,6,384,199770,428.1418076,0.537815126,0.924107143,0.924107143
WEB_11,01/07/2023,2023,7,tablet,Organic Search,131,125,150,1.145038168,0,108,54590,384.9025977,0.72,0.954198473,0.954198473
WEB_11,01/07/2023,2023,7,tablet,Referral,46,42,93,2.02173913,14,63,55121,497.6452475,0.677419355,0.913043478,0.913043478
WEB_11,01/07/2023,2023,7,mobile,Organic Social,25,25,29,1.16,4,6,1306,331.5113406,0.206896552,1,1
WEB_11,01/07/2023,2023,7,tablet,Direct,13,10,17,1.307692308,4,10,2897,372.8504854,0.588235294,0.769230769,0.769230769
WEB_11,01/07/2023,2023,7,desktop,Organic Social,4,2,15,3.75,0,13,3930,441.3280181,0.866666667,0.5,0.5
